scheme_name,amfi_code,trading_day,nav_p05,nav_p25,nav_median,nav_p75,nav_p95,starting_nav
SBI Small Cap Fund - Direct Plan - Growth,119599,641,53.48777890270749,78.3664262482586,102.28499202069156,133.55909954975792,195.30389235230464,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,642,53.43759548307144,78.29303821242661,102.30847355648544,133.31984374792,195.4105014491159,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,643,53.25504494413784,78.2687620864854,102.25937981480743,133.6172782342493,194.99532023965315,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,644,53.31142187590102,78.35106747095486,102.45994019563051,133.8264573736859,195.15399587100677,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,645,53.417183777094785,78.2758903120058,102.43554811435425,133.79349183305504,195.65783899886128,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,646,53.478376341934144,78.38042261574579,102.41928525673562,134.01928806808533,195.56306546696393,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,647,53.38750578191916,78.2464052573159,102.47363797127986,133.83447965210644,195.1999269956737,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,648,53.31542978426883,78.21064718218814,102.43856366490292,133.88854096366947,195.69339794432804,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,649,53.20171651979882,78.19911763307702,102.33964009928187,133.90626198092409,196.5171700208501,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,650,53.24058797630925,78.25112759694468,102.37354333164443,133.9624635443822,196.3687120748521,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,651,53.28233941350863,78.23114103271156,102.21014176374041,133.93467242790524,197.05376510234805,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,652,53.34814736884728,78.12490313382145,102.28611313926609,133.89732662477425,197.34916409627232,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,653,53.13602745620121,78.23405605196825,102.23752952092926,133.844802174618,197.1739100015256,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,654,53.17648283578088,78.17332274598388,102.32764749122475,133.79506256357465,197.17789534101502,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,655,53.19227703655397,78.15937170281437,102.37371824019664,134.1175320320301,197.4277259805164,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,656,53.20755055749196,77.94155062774311,102.33616608940585,134.10755119536412,197.7643558798659,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,657,53.26743007882792,77.93421467009824,102.3273216769555,134.09742164170535,198.11830076290815,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,658,53.1982389673469,77.8864137351106,102.32065857760239,134.135379216539,198.15670347086606,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,659,53.21631811968711,78.08155985697444,102.23675431330187,134.20845824828666,198.3232013714325,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,660,53.21724097691958,78.03173357929127,102.30539291721732,134.1742307523219,198.54153131638853,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,661,53.16906575448085,77.96534288302385,102.31617051917968,134.30846927292745,199.01348928407273,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,662,53.060420300268625,78.03083558402335,102.25510286525913,134.47154552738104,199.507772149362,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,663,53.05588493321187,78.04000823324738,102.43820096302636,134.28609470943937,199.03630537739053,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,664,53.145660557203236,77.98017188723563,102.39408240388784,134.58962448471343,199.53233707677737,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,665,52.82216652698129,77.91404126373362,102.31924971050769,134.56139131585354,199.79929810809645,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,666,52.818370504666184,77.82716940599312,102.36778364786365,134.45635427413004,199.4711990526597,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,667,52.96511045453663,77.79113184784052,102.41469411005284,134.4478656051441,199.78700534313728,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,668,52.66394409652441,77.7107161022814,102.44600962114636,134.43340126079016,199.59784699310606,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,669,52.53408413803517,77.71494599736278,102.45054481784837,134.54400905033916,199.535163406574,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,670,52.73064244002931,77.67442731585524,102.60010215010772,134.39969838738244,199.81920400491893,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,671,52.643994822069956,77.67787100838356,102.46346695614949,134.4699333085681,199.21443321209128,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,672,52.72485580454671,77.73516956115404,102.52450888108675,134.57153529992112,199.17740461573078,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,673,52.785894768989465,77.53598193448528,102.41972920791306,134.5169821453769,199.01613330869247,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,674,52.699740767358755,77.5607791506254,102.39586748339445,134.47492481797607,199.8262632538467,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,675,52.70928475593568,77.69232879439036,102.44794209268454,134.61524837380745,199.62159797204538,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,676,52.67674924577977,77.70814325737093,102.53573354417478,134.48889288578422,200.13972428116213,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,677,52.91094332816886,77.67127681924796,102.50527285933912,134.53397973606303,199.6728091980776,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,678,52.62097846182545,77.65405885880827,102.4356458411265,134.50159611717035,199.34908108113936,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,679,52.50830836869754,77.69453734973271,102.4015699650374,134.57873650391838,199.98689488852983,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,680,52.45810285533211,77.46523225666013,102.46621109384446,134.5099708454678,200.2696826403786,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,681,52.56158282306202,77.39253623360472,102.58166065202091,134.51936699904888,199.99339858944188,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,682,52.436903935763134,77.377592887681,102.39485444251389,134.73985798928385,199.70920285791033,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,683,52.42378064736601,77.3915510701024,102.59883748863399,134.84085826091308,200.23131168407676,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,684,52.254337812008394,77.37233346502106,102.50035887794921,134.77587848711428,200.06989869849667,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,685,52.29529177804064,77.39811909415742,102.55750998270493,134.60389931483047,199.91442614150392,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,686,52.28356341688904,77.34839820486918,102.47633641892315,135.05017796365902,199.8977135956732,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,687,52.41892115506587,77.48567190154242,102.4946783801145,134.78547634904183,199.70285086622286,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,688,52.223276964858485,77.49527825152315,102.48402423183514,134.6474033028694,199.44613639107592,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,689,52.33481894300206,77.42503462499167,102.66305238623538,134.91935138265688,198.95204725570676,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,690,52.119478250332484,77.41332748814563,102.5261108693494,134.723625214988,200.04059227893993,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,691,51.94281810597147,77.57330232496143,102.43083888535867,134.46112268004885,200.62421640426396,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,692,51.86368770732673,77.55514164883566,102.44691382800156,134.443506059786,201.23536760780968,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,693,51.956268970494115,77.35716732302333,102.31529060090762,134.6036095176711,201.0995812698618,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,694,52.171560405255995,77.21759772997243,102.62663011913438,134.51158042649158,201.4260847712961,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,695,52.01839870172578,77.1301755956257,102.62002175992555,134.65514776965762,201.43503946855063,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,696,52.103924810420736,77.27687085139885,102.44738448700534,134.79714395791254,200.90113277599136,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,697,52.13109300927314,77.23206109621464,102.23551354727374,134.67893198753887,201.12815327401512,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,698,52.023674084341344,77.06914993700065,102.14083518505751,134.92464716382383,200.6237597680936,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,699,51.921539095018026,77.12018742143614,102.16504852931357,134.86362212717594,200.8256117543181,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,700,51.93203911528983,77.1997926642579,102.22594914604011,134.99782855720633,201.2317065102823,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,701,52.0454380057998,77.11428056653128,102.21049824655677,134.80278629762907,200.9389849193963,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,702,51.82562618992789,77.15125530192513,102.18511753919583,134.79782582187798,200.22609861810247,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,703,51.791894219452736,77.13681837385269,102.22801920674584,134.50276711378282,201.00840778332008,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,704,51.79678156133843,77.11218757449508,102.34956518228964,134.98183311719893,201.2133858141602,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,705,51.68090124582149,77.01121927302682,102.23067163868704,135.06849524930976,201.06201921730943,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,706,51.68916533482945,77.02847627061782,102.22355239742508,134.99970503857315,201.30814169705496,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,707,51.663931207348206,77.0455265956885,102.50074263485975,134.91528753980464,201.92637015570142,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,708,51.7673277170763,77.21723760705824,102.28335140481272,134.58602746849326,201.3583737685824,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,709,51.71347625416565,77.13982025939072,102.35688744414844,134.9224778324313,201.150246173813,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,710,51.63627023838554,77.17298919292185,102.52564391147948,135.05067959175565,201.63412061767642,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,711,51.44570160946456,77.18619330249368,102.46759568370139,135.1162119341858,202.03103316165667,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,712,51.45086491037303,77.16029044530646,102.50579228612871,135.0310065046259,202.94401691232068,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,713,51.51589977362167,77.21655519625257,102.42138080024412,135.32423238828684,201.84240347923335,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,714,51.41151361742958,77.03521622150592,102.21039274826535,135.23066859207125,201.52127108459277,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,715,51.453254833236706,77.04286211946317,102.08697675862588,135.23833615662215,201.67336007723384,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,716,51.42197001822862,76.97430304133809,102.14584787995597,135.1564689376643,202.12650727109664,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,717,51.39237194323175,76.92100921665767,102.21922950637227,135.1290625339186,202.64830404647427,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,718,51.225098485414776,77.03195109920051,102.1686242066641,135.20086405204538,202.96406570559324,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,719,51.02164438985747,76.92267972386371,102.09680243364397,135.4301742325351,202.79929623821928,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,720,51.08048454342151,76.9611272653263,102.12172048690877,135.18499066584997,202.62692447798912,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,721,51.26304869603027,76.80728284216157,102.03970523942813,135.3234519897597,203.22321046427226,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,722,51.23647439692032,76.85487248194735,101.84261476635447,134.91281751510635,203.48565135689566,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,723,51.22445814611627,77.02877898008396,101.89142683118584,135.02908844689225,202.93309025819025,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,724,50.998361813330284,76.95759733998673,102.00236373315653,135.1525621361097,203.23519159717216,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,725,51.020327913650554,76.98228957139396,102.04959433297361,135.2642190873509,203.40212833950764,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,726,50.88639721957924,76.98251028119215,101.93852799308301,135.57643203225854,203.61977779771624,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,727,50.95161536788983,77.07789719903852,102.11402707550567,135.37991148725882,203.50668748717186,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,728,50.846926891030954,77.02863133542229,102.0943186520535,135.43738754387897,203.25748589988996,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,729,50.890702420431616,77.17483498380093,102.09108104680428,135.53284635535732,203.661414109923,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,730,50.96533561224755,77.11551217423212,102.03008913899473,135.52787655080905,202.60602002829458,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,731,50.91886059125439,76.95091170939818,101.9584008442413,135.35716369257617,203.15260038545804,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,732,50.84980941023342,76.89674495810792,101.85903578698571,135.51516555020493,203.67332695173425,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,733,50.79538028528361,76.91585339321871,101.90604648872831,135.4760314223125,203.0428169184698,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,734,50.76444867880981,76.94982572435521,101.99749075851788,135.51019738223798,203.04178765772076,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,735,50.60789328569064,76.85981514932897,101.97384433265168,135.34384355421528,203.15819036073103,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,736,50.482536913020986,76.76419556958088,101.9169180592611,135.66780661496512,203.92963325595784,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,737,50.51702966491669,76.96279694223641,101.930404477394,135.71804259813325,204.03327508684228,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,738,50.495200781478516,76.86413391781178,101.8127884040496,135.5092093859,203.59229711938073,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,739,50.4537304323998,76.84583835229556,101.84307851489781,135.44629553390757,203.72739979035657,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,740,50.47348057830843,76.94423580677439,101.80166875373322,135.48913136411113,203.40017609612818,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,741,50.54726683287229,76.84913268870834,101.78909977313927,135.4294589439585,204.22741935871127,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,742,50.44678279559449,76.8865665146947,101.79663600563715,135.25038382011982,204.0225617770671,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,743,50.486438812674834,76.79567822244134,101.9147860459245,135.32194401786103,204.1914856763256,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,744,50.28803354716711,76.72316274279174,101.89242058236363,135.67397600471125,204.5795445644348,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,745,50.29717294424527,76.69207768600343,101.73964728262015,135.63511209450132,204.59643461863033,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,746,50.19501964489572,76.77955299046047,101.77349378242533,135.76455796935065,204.70205649734646,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,747,50.390456022543994,76.43935744720088,101.85643067749808,135.88936504160918,204.5475252586824,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,748,50.281549257383354,76.75687795788679,101.84738260305087,135.69506065945072,205.03406548134492,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,749,50.276092324924406,76.67990712472155,101.75074058458324,135.89859815131962,205.29871845116674,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,750,50.20417185745615,76.85331843337963,101.90647525849019,135.77608138517365,205.40998972257879,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,751,50.22099827733375,76.66249275540416,101.95905973413673,135.8400441748669,205.6295548531224,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,752,50.10016610303429,76.73618439335405,101.83236876870922,135.96496995347954,205.96098925920373,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,753,50.081782029688355,76.67459060624795,101.82184774102576,135.93708803402018,206.27261957291765,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,754,50.177021286686106,76.59143593985536,101.88538074102287,135.9199224017586,205.5753891930763,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,755,49.970222674457645,76.54653550733188,101.9339687514784,136.13453405579642,205.6008955737347,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,756,49.9202057246421,76.62571770176153,101.97381361100904,135.97425071438784,205.6265570237153,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,757,49.806054563343615,76.54798196746157,102.14145193759703,136.06192996157017,205.8058565029786,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,758,49.888227186506434,76.6740376434142,102.09332649431367,136.24577128831822,206.26570419959697,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,759,49.94112863288525,76.57888187438131,101.99783924141369,136.1738738753034,206.03708173998845,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,760,49.79256314804904,76.58044696602016,102.11317899288895,136.23377354463474,206.24202812740089,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,761,49.93863817395154,76.5541275897529,102.35014019533301,136.15708104514476,207.3056464226754,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,762,49.94980017616452,76.4747379538773,102.20739230422959,135.87292937692607,207.0375358447623,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,763,49.93186910890285,76.39549536960553,102.25431739854162,136.39345707083086,206.91987082629984,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,764,49.79424579426538,76.35153629970185,102.26862678543004,136.36168134293462,206.87014110905932,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,765,49.83233787857353,76.40400027089268,102.1217067965057,136.3562606282382,206.73106787405823,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,766,49.85214027540519,76.43170713071294,102.1278571116393,136.21097409070254,206.1771623407791,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,767,49.888096893095025,76.44549549809992,102.33014084977387,136.32184858636487,207.13046944096791,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,768,49.88056659670588,76.27429055259404,102.17871982824936,136.45113390774713,207.54687930695204,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,769,50.00772677654603,76.30008516747215,102.02435881833665,136.65858986807837,207.64021038889547,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,770,49.90699954639211,76.47541532440286,102.09678750171345,136.52842216887433,207.51176525971343,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,771,49.779636024989976,76.45785307286631,102.03938827591392,136.34057579098214,207.91022059838426,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,772,49.97862081518759,76.40821560655765,102.19255580939054,136.13023116607556,208.09852000291468,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,773,49.69319921418442,76.41872244960365,102.24199013068349,136.28508261072167,207.7850143281632,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,774,49.68069644098019,76.50028749303502,102.13524076980151,136.37982438466216,208.09694786972165,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,775,49.57011921273376,76.27047739208763,102.46056363903197,136.3888187471,208.33897603399285,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,776,49.59811568725926,76.28290010981532,102.47066638432663,136.27211694713336,209.06988930382934,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,777,49.78281350866548,76.45945930580106,102.50521054290888,136.14231766832518,209.3446215381915,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,778,49.46580135997353,76.34176235098933,102.39191520909452,136.0714401170316,208.42858054051175,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,779,49.427264287059565,76.29727543608664,102.37040537256468,136.09856311722845,209.19846728657407,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,780,49.490539383436435,76.43245025780476,102.30049180212873,136.24469743126517,208.66544153147453,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,781,49.48180992857429,76.39522793127867,102.25275127826103,136.43196146634773,209.12306827801484,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,782,49.411869298198894,76.31531598910502,102.41454391092012,136.36894858822586,208.9086584307622,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,783,49.653100751330896,76.3901653923592,102.21960805933145,136.23507285838227,208.5522756697212,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,784,49.56715331714531,76.10140756706697,102.16148706342577,136.32445584245818,208.88689800626832,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,785,49.62949234045555,76.08143616269183,102.36475949918378,136.14153547149238,209.2936392344071,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,786,49.505133020927126,76.19646424924227,102.29415081997061,136.45279820945564,208.97281589027185,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,787,49.536063743373326,76.23394084467478,102.33820390773602,136.2873485834903,209.14899839097265,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,788,49.4416526948873,76.27086446850251,102.36973231287226,136.688756237412,208.74981057967872,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,789,49.54652376945116,76.20926779018225,102.26318310266093,136.6040182990473,209.32992124497537,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,790,49.631616183015126,76.12569011054649,102.38231920096813,136.41405618990598,209.0545260701554,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,791,49.318734220316486,76.0106413343957,102.23002766578792,136.45648220018654,208.80572485454832,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,792,49.33405085917219,76.14112611356735,102.29723109688271,136.84599733417193,209.26373361705132,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,793,49.312551075379275,76.06949322210608,102.21053970931021,136.57693540716207,209.3481814353086,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,794,49.30066670544273,76.0228984269738,102.21525363062457,136.6395860853255,209.56677590576433,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,795,49.383566081482705,75.96159617953295,102.07319084333452,136.6416344924781,209.59326707960966,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,796,49.24097813105546,75.94216774500937,102.24835087067979,136.4519231534298,210.19218016366008,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,797,49.09384815236743,75.82449737226304,102.12950960095938,136.60876871984195,210.134468135422,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,798,49.15447838046585,75.97028516543462,101.97824323002307,136.71017396550496,209.65937099798685,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,799,48.88573671967028,76.00988016657998,101.96318564832436,136.57291396079916,209.07147467249138,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,800,49.013870183943375,76.05691397587859,102.03114867335796,136.691777340087,209.73621503749345,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,801,48.85237290839041,75.85116293607614,102.00676869310567,136.96731732658452,209.87651042334946,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,802,48.73021350515682,75.92768783206967,101.97936139094833,136.9515124177044,209.9644463271975,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,803,48.8865331753035,75.92454282104563,102.1346473253941,137.00515125393986,211.11009204348977,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,804,48.86885300036991,75.84253610572769,102.11309255573697,136.80238134902083,210.9017267456023,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,805,48.841627595720624,75.83668254283351,102.0952088422973,136.51538845595437,210.91779742959883,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,806,48.769757644121256,75.88598392897103,102.21356186649649,136.99068356798477,211.365253202549,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,807,48.78967395185315,75.7563819061391,102.1623141546304,137.02326873082393,211.5969600553857,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,808,48.65351132227262,75.75967634130419,102.00786227729957,137.27259237865604,210.99690226346186,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,809,48.634714397685364,75.71230483580206,102.06719292144894,137.0935488443683,210.66772915932964,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,810,48.73468954661373,75.7075975126335,102.06621157717356,136.92266730695488,210.3302215475475,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,811,48.712730748448614,75.63426974372405,102.01474113934472,136.87237657469916,210.94290909657346,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,812,48.7886746858895,75.8682455242508,102.06969553320698,137.02935761404882,210.20022242765745,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,813,48.88855626347187,75.66251728378357,102.12908280417837,136.8323943294032,210.29979278769108,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,814,48.91305134531512,75.45936577933385,102.20062593034933,136.69116697426608,210.63351208787384,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,815,49.02635224823522,75.44762083215498,102.25842893668349,136.80474705611965,211.90486268976167,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,816,48.83161847407382,75.47794773907802,102.14786413590375,136.48358626224797,211.41669959422504,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,817,48.65642893716345,75.59062885428938,102.13033731012686,136.40967168016806,211.8891930798139,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,818,48.65235224958458,75.46855148104308,102.18112332018006,136.50676443896634,212.13089307774854,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,819,48.57612750621916,75.67743982106094,102.09647430874216,136.5913947483635,211.0248348548562,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,820,48.54523498543395,75.51312840749078,102.01782388820803,136.60374081772218,211.26315066475527,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,821,48.44320162688246,75.4945360667769,102.13569646669981,136.69913021721374,211.32133947337067,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,822,48.383206304882336,75.58393950389626,102.08595991289657,136.81276801924426,212.05814576875545,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,823,48.339845733337775,75.4604955637219,101.94074144791685,136.54544831159023,212.5897579138734,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,824,48.344383105737776,75.5088814257324,101.93929403016315,136.79722096425135,212.6164758373287,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,825,48.30372780693742,75.50101628925398,101.96106789531368,136.67098389687277,212.91706846361717,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,826,48.264116724813775,75.53868229251208,101.8113505487133,136.66862234059028,213.78448333915145,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,827,48.2645376298892,75.51431420282061,101.92676776258469,136.9277910679507,213.46398176098205,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,828,48.04031990380025,75.41445598839624,102.00318459850236,136.870090668341,212.90961062405495,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,829,48.19088426708584,75.47800957477209,101.94800609906451,136.73983450252678,212.9563161808123,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,830,48.08594406599794,75.4746706119717,101.87849737862672,136.83331134345795,213.92033395357936,105.4849
SBI Small Cap Fund - Direct Plan - Growth,119599,831,47.9232200617497,75.18495274210974,101.87819388707771,136.98497020662506,213.9337244211976,105.4849
